test_case,test_ast
"CSVRecord_1_4Test.testCSVRecordConstructorAndFields","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testCSVRecordConstructorAndFields&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_a_/&gt;&lt;VALUE-_b_/&gt;&lt;VALUE-_c_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_col1_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_col2_/&gt;&lt;VALUE-1/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;VALUE-_comment_/&gt;&lt;/ASSIGNMENT&gt;&lt;NAME-id_4/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;VALUE-123L/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_7/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;NAME-id_3/&gt;&lt;NAME-id_5/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_8/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_values_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_9/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-get/&gt;&lt;PARAMS&gt;&lt;NAME-id_7/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_10/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_mapping_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;NAME-id_11/&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_12/&gt;&lt;TYPE-Map/&gt;&lt;CALL&gt;&lt;METHOD-get/&gt;&lt;PARAMS&gt;&lt;NAME-id_7/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_13/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_comment_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_14/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-get/&gt;&lt;PARAMS&gt;&lt;NAME-id_7/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_15/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_recordNumber_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;NAME-id_4/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_16/&gt;&lt;CALL&gt;&lt;METHOD-getLong/&gt;&lt;PARAMS&gt;&lt;NAME-id_7/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_1_4Test.testCSVRecordConstructorWithNullValues","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testCSVRecordConstructorWithNullValues&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;CALL&gt;&lt;METHOD-emptyMap/&gt;&lt;PARAMS&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;VALUE-null/&gt;&lt;/ASSIGNMENT&gt;&lt;NAME-id_3/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_4/&gt;&lt;VALUE-0L/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_3/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;TYPE-Object/&gt;&lt;VALUE-null/&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_7/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_values_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_8/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-get/&gt;&lt;PARAMS&gt;&lt;NAME-id_6/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_9/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_EMPTY_STRING_ARRAY_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_10/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-get/&gt;&lt;PARAMS&gt;&lt;VALUE-null/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_11/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_mapping_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;NAME-id_12/&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_13/&gt;&lt;TYPE-Map/&gt;&lt;CALL&gt;&lt;METHOD-get/&gt;&lt;PARAMS&gt;&lt;NAME-id_6/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_14/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_comment_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_15/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-get/&gt;&lt;PARAMS&gt;&lt;NAME-id_6/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_16/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_recordNumber_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;NAME-id_3/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_17/&gt;&lt;CALL&gt;&lt;METHOD-getLong/&gt;&lt;PARAMS&gt;&lt;NAME-id_6/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_4_6Test.testIsConsistent_mappingNull","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsConsistent_mappingNull&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_a_/&gt;&lt;VALUE-_b_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;VALUE-null/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;CALL&gt;&lt;METHOD-createCSVRecord/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_4/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_isConsistent_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;NAME-id_5/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;NAME-id_5/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_3/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_4_6Test.testIsConsistent_mappingSizeEqualsValuesLength","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsConsistent_mappingSizeEqualsValuesLength&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_a_/&gt;&lt;VALUE-_b_/&gt;&lt;VALUE-_c_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_one_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_two_/&gt;&lt;VALUE-1/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_three_/&gt;&lt;VALUE-2/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;CALL&gt;&lt;METHOD-createCSVRecord/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_4/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_isConsistent_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;NAME-id_5/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;NAME-id_5/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_3/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_4_6Test.testIsConsistent_mappingSizeNotEqualsValuesLength","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsConsistent_mappingSizeNotEqualsValuesLength&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_a_/&gt;&lt;VALUE-_b_/&gt;&lt;VALUE-_c_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_one_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_two_/&gt;&lt;VALUE-1/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;CALL&gt;&lt;METHOD-createCSVRecord/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_4/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_isConsistent_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;NAME-id_5/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;NAME-id_5/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_3/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_5_5Test.testIsMapped_MappingNull","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_MappingNull&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-CSVRecord/&gt;&lt;NAME-id_2/&gt;&lt;VALUE-null/&gt;&lt;NAME-id_3/&gt;&lt;NAME-id_4/&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_5_5Test.testIsMapped_MappingNotContainsKey","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_MappingNotContainsKey&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;ASSIGNMENT-=&gt;&lt;NAME-id_1/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT-=&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_key1_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-CSVRecord/&gt;&lt;NAME-id_3/&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_4/&gt;&lt;NAME-id_5/&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_5_5Test.testIsMapped_MappingContainsKey","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_MappingContainsKey&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;ASSIGNMENT-=&gt;&lt;NAME-id_1/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT-=&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_key1_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-CSVRecord/&gt;&lt;NAME-id_3/&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_4/&gt;&lt;NAME-id_5/&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_5_5Test.testIsMapped_PrivateMethodInvocation","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_PrivateMethodInvocation&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;ASSIGNMENT-=&gt;&lt;NAME-id_1/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT-=&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_key1_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-CSVRecord/&gt;&lt;NAME-id_3/&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_4/&gt;&lt;NAME-id_5/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_isMapped_/&gt;&lt;TYPE-String/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;NAME-id_7/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_8/&gt;&lt;NAME-id_7/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_2/&gt;&lt;VALUE-_key1_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;NAME-id_7/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_9/&gt;&lt;NAME-id_7/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_2/&gt;&lt;VALUE-_notExist_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_9_5Test.testGetComment_withNonNullComment","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testGetComment_withNonNullComment&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_value1_/&gt;&lt;VALUE-_value2_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_col1_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_col2_/&gt;&lt;VALUE-1/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;VALUE-_This_is_a_comment_/&gt;&lt;/ASSIGNMENT&gt;&lt;NAME-id_4/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;VALUE-1L/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_7/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;NAME-id_3/&gt;&lt;NAME-id_5/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_9_5Test.testGetComment_withNullComment","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testGetComment_withNullComment&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_value1_/&gt;&lt;VALUE-_value2_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;VALUE-null/&gt;&lt;/ASSIGNMENT&gt;&lt;NAME-id_4/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;VALUE-2L/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_7/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;NAME-id_3/&gt;&lt;NAME-id_5/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
